date,state,yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2021-01-17,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.10357991681521095,0.8644688644688644
2021-01-16,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.1068266700619642,0.8644688644688646
2021-01-15,ID,5,39,8,52,0.11363636363636363,0.8461538461538461,0.1073996265172736,0.8836996336996336
2021-01-14,ID,5,40,7,52,0.1111111111111111,0.8653846153846154,0.11064637976402682,0.8836996336996338
2021-01-13,ID,5,46,1,52,0.09803921568627451,0.9807692307692307,0.11158008658008657,0.9001831501831502
2021-01-12,ID,3,37,8,48,0.075,0.8333333333333334,0.11438120702826585,0.9001831501831502
2021-01-11,ID,4,36,8,48,0.1,0.8333333333333334,0.11582497602522634,0.9210164835164835
2021-01-10,ID,6,38,8,52,0.13636363636363635,0.8461538461538461,0.11673683012856982,0.9418498168498168
2021-01-09,ID,6,45,1,52,0.11764705882352941,0.9807692307692307,0.11686415378530524,0.961080586080586
2021-01-08,ID,6,38,8,52,0.13636363636363635,0.8461538461538461,0.11966527423348451,0.961080586080586
2021-01-07,ID,6,45,1,52,0.11764705882352941,0.9807692307692307,0.11699147744204065,0.9803113553113552
2021-01-06,ID,6,45,1,52,0.11764705882352941,0.9807692307692307,0.12259371833839919,0.9803113553113552
2021-01-05,ID,4,43,1,48,0.0851063829787234,0.9791666666666666,0.130997079682937,0.9803113553113552
2021-01-04,ID,5,42,1,48,0.10638297872340426,0.9791666666666666,0.14315513439418323,0.9803113553113553
2021-01-03,ID,7,44,1,52,0.13725490196078433,0.9807692307692307,0.1492341617498063,0.9803113553113552
2021-01-02,ID,7,44,1,52,0.13725490196078433,0.9807692307692307,0.1520352821979856,0.9803113553113552
2021-01-01,ID,6,45,1,52,0.11764705882352941,0.9807692307692307,0.15483640264616486,0.9803113553113552
2020-12-31,ID,8,43,1,52,0.1568627450980392,0.9807692307692307,0.15763752309434412,0.9803113553113553
2020-12-30,ID,9,42,1,52,0.17647058823529413,0.9807692307692307,0.1604386435425234,0.9803113553113553
2020-12-29,ID,8,39,1,48,0.1702127659574468,0.9791666666666666,0.1604386435425234,0.9803113553113553
2020-12-28,ID,7,40,1,48,0.14893617021276595,0.9791666666666666,0.15695586745336434,0.980372093892502
2020-12-27,ID,8,43,1,52,0.1568627450980392,0.9807692307692307,0.15999538113117587,0.980372093892502
2020-12-26,ID,8,43,1,52,0.1568627450980392,0.9807692307692307,0.16279650157935516,0.980372093892502
2020-12-25,ID,7,44,1,52,0.13725490196078433,0.9807692307692307,0.16559762202753442,0.980372093892502
2020-12-24,ID,9,42,1,52,0.17647058823529413,0.9807692307692307,0.17400098337207223,0.980372093892502
2020-12-23,ID,9,42,1,52,0.17647058823529413,0.9807692307692307,0.17400098337207223,0.980372093892502
2020-12-22,ID,7,41,1,49,0.14583333333333334,0.9795918367346939,0.17119986292389294,0.980372093892502
2020-12-21,ID,8,39,1,48,0.1702127659574468,0.9791666666666666,0.16822367244770248,0.9803720938925019
2020-12-20,ID,9,42,1,52,0.17647058823529413,0.9807692307692307,0.1677170868347339,0.9804328324736488
2020-12-19,ID,9,42,1,52,0.17647058823529413,0.9807692307692307,0.16211484593837538,0.9804328324736488
2020-12-18,ID,10,41,1,52,0.19607843137254902,0.9807692307692307,0.1593137254901961,0.9804328324736488
2020-12-17,ID,9,42,1,52,0.17647058823529413,0.9807692307692307,0.15371148459383757,0.9804328324736488
2020-12-16,ID,8,43,1,52,0.1568627450980392,0.9807692307692307,0.15091036414565825,0.9804328324736488
2020-12-15,ID,6,42,1,49,0.125,0.9795918367346939,0.15091036414565825,0.9804328324736488
2020-12-14,ID,8,40,1,49,0.16666666666666666,0.9795918367346939,0.1512903033553847,0.980372093892502
