yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
19,66,2,87,0.2235294117647059,0.9770114942528736,0.2166086750861686,0.800452322849894
1,61,3,65,0.016129032258064516,0.9538461538461539,0.2079238115625954,0.8012163656740227
31,80,32,143,0.27927927927927926,0.7762237762237763,0.2172086065616761,0.7813865223147677
122,461,11,594,0.20926243567753003,0.9814814814814815,0.23478796929393408,0.7941256350538802
0,58,1,59,0.0,0.9830508474576272,0.21941320952455548,0.7954473094567478
23,74,9,106,0.23711340206185566,0.9150943396226415,0.1818579812476777,0.9219106799358885
2,0,0,2,1.0,1.0,0.2807590801487766,0.9409582989835076
1,15,1,17,0.0625,0.9411764705882353,0.25775487846810435,0.9358390098885593
10,93,2,105,0.0970873786407767,0.9809523809523809,0.26932035652277747,0.9397113280465917
13,114,23,150,0.10236220472440945,0.8466666666666667,0.24404648872922466,0.9497745981098618
16,43,4,63,0.2711864406779661,0.9365079365079365,0.2528927751578584,0.9433498059707839
5,24,2,31,0.1724137931034483,0.9354838709677419,0.2775233170297796,0.936554523615086
1,23,0,24,0.041666666666666664,1.0,0.24483289404746378,0.9496362846213753
28,74,15,117,0.27450980392156865,0.8717948717948718,0.14119143746483076,0.931321266306357
18,90,2,110,0.16666666666666666,0.9818181818181818,0.15607238984578314,0.9371272250534922
26,96,3,125,0.21311475409836064,0.976,0.17126076664485548,0.9364197420602949
84,301,34,419,0.21818181818181817,0.918854415274463,0.1890367406708295,0.9457798966233134
6,86,13,105,0.06521739130434782,0.8761904761904762,0.15961259076031256,0.937163116577962
4,35,1,40,0.10256410256410256,0.975,0.1545601719147903,0.9428082778682845
0,12,2,14,0.0,0.8571428571428571,0.14860779096240934,0.9224001146029784
0,14,2,16,0.0,0.875,0.10939210468789953,0.9228579900608539
27,226,15,268,0.1067193675889328,0.9440298507462687,0.10082820481965184,0.9174596570505805
33,123,15,171,0.21153846153846154,0.9122807017543859,0.10060302016823768,0.90835690015835
2,20,4,26,0.09090909090909091,0.8461538461538461,0.08242120198641952,0.8979711045696905
1,44,81,126,0.022222222222222223,0.35714285714285715,0.07627903497468726,0.8238214447057448
4,40,8,52,0.09090909090909091,0.8461538461538461,0.0746140333096856,0.8054148512991516
13,169,23,205,0.07142857142857142,0.8878048780487805,0.08481811494233867,0.8097951399999976
13,150,2,165,0.07975460122699386,0.9878787878787879,0.0962116294033378,0.8259206811255387
16,131,3,150,0.10884353741496598,0.98,0.09651508223562824,0.8310592738760718
4,111,2,117,0.034782608695652174,0.9829059829059829,0.07126424611522691,0.8411485997548713
45,172,6,223,0.2073732718894009,0.9730941704035875,0.08790198625527121,0.8592829317905488
10,90,1,101,0.1,0.9900990099009901,0.09901309736638231,0.949705239327425
2,58,1,61,0.03333333333333333,0.9836065573770492,0.09078798914127408,0.9693413409307395
2,28,9,39,0.06666666666666667,0.7692307692307693,0.09010771703243055,0.9524021825281664
15,145,4,164,0.09375,0.975609756097561,0.09210705971428856,0.950649463702277
16,110,14,140,0.12698412698412698,0.9,0.09469857250988299,0.9392208922737055
28,92,20,140,0.23333333333333334,0.8571428571428571,0.12306296174383745,0.9212547314504018
12,94,2,108,0.11320754716981132,0.9814814814814815,0.10961071535532464,0.9224529187472438
6,60,1,67,0.09090909090909091,0.9850746268656716,0.10831201405662336,0.9217351497421983
3,125,4,132,0.0234375,0.9696969696969697,0.10689832358043287,0.9197480657879014
12,36,2,50,0.25,0.96,0.13308879977090907,0.9470008130406485
16,84,1,101,0.16,0.9900990099009901,0.1425530854851948,0.9490707064411384
5,24,1,30,0.1724137931034483,0.9666666666666667,0.14904303778795497,0.9585945159649479
10,77,9,96,0.11494252873563218,0.90625,0.13213006570256908,0.965609822087397
17,37,1,55,0.3148148148148148,0.9818181818181818,0.16093110393756957,0.9656579221354971
0,4,59,63,0.0,0.06349206349206349,0.14794409095055658,0.8340032702249817
4,195,9,208,0.020100502512562814,0.9567307692307693,0.14746737702377985,0.8321509558726673
17,204,12,233,0.07692307692307693,0.9484978540772532,0.12274210229850513,0.8305077921694177
30,111,12,153,0.2127659574468085,0.9215686274509803,0.13028009621947775,0.820717737533702
2,56,7,65,0.034482758620689655,0.8923076923076924,0.11057566272194082,0.8100950269109913
22,201,6,229,0.09865470852017937,0.9737991266375546,0.10824883126259043,0.8197449021449278
1,1,65,67,0.5,0.029850746268656716,0.1347038577176169,0.6837495542092814
3,11,1,15,0.21428571428571427,0.9333333333333333,0.16531610261557605,0.8080125927580342
19,66,2,87,0.2235294117647059,0.9770114942528736,0.1943773753658822,0.8109098391897633
2,60,3,65,0.03225806451612903,0.9538461538461539,0.1879966593077468,0.811673882013892
31,78,34,143,0.28440366972477066,0.7622377622377622,0.19823061820459853,0.788912329840575
123,460,11,594,0.2109777015437393,0.9814814814814815,0.22344418147931994,0.8016514425796879
1,57,1,59,0.017241379310344827,0.9830508474576272,0.21181370587791498,0.8029731169825552
22,75,9,106,0.2268041237113402,0.9150943396226415,0.17278572355096358,0.929436487461696
2,0,0,2,1.0,1.0,0.28503062151014724,0.9389602969855055
1,15,1,17,0.0625,0.9411764705882353,0.26202641982947494,0.9338410078905574
11,92,2,105,0.10679611650485436,0.9809523809523809,0.2726747129707215,0.9377133260485896
12,116,22,150,0.09375,0.8533333333333334,0.24543847443861136,0.9507269790622426
16,43,4,63,0.2711864406779661,0.9365079365079365,0.25403972288635807,0.9443021869231648
4,25,2,31,0.13793103448275862,0.9354838709677419,0.2712811021967029,0.937506904567467
1,23,0,24,0.041666666666666664,1.0,0.2472224413625755,0.9482533197470667
29,75,13,117,0.27884615384615385,0.8888888888888888,0.14420046334059752,0.9323803038740508
18,90,2,110,0.16666666666666666,0.9818181818181818,0.1590814157215499,0.938186262621186
27,95,3,125,0.22131147540983606,0.976,0.1799446526080549,0.937765209989607
82,304,33,419,0.21243523316062177,0.9212410501193318,0.1961248925282854,0.9476406919986061
7,85,13,105,0.07608695652173914,0.8761904761904762,0.16283861358983254,0.9396388471928873
3,36,1,40,0.07692307692307693,0.975,0.15341946131353743,0.9455912281452683
0,13,1,14,0.0,0.9285714285714286,0.14746708036115647,0.9353871465126152
0,15,1,16,0.0,0.9375,0.10763191552599163,0.9423315909570597
25,228,15,268,0.09881422924901186,0.9440298507462687,0.09793871018061237,0.9369332579467864
34,121,15,170,0.21935483870967742,0.9117647058823529,0.0976591906520183,0.9277567873585512
2,24,0,26,0.07692307692307693,1.0,0.07830031118951188,0.9390080659129322
0,65,61,126,0.0,0.5158730158730159,0.06743074597212058,0.8875341430104379
3,48,1,52,0.058823529411764705,0.9807692307692307,0.06484509632764741,0.8883583188346138
9,171,24,204,0.05,0.8823529411764706,0.07198795347050455,0.8817556777781911
11,152,2,165,0.06748466257668712,0.9878787878787879,0.08162861955288843,0.8889526474751609
16,131,3,150,0.10884353741496598,0.98,0.08306137786231042,0.8940912402256939
4,111,2,117,0.034782608695652174,0.9829059829059829,0.056693916431735394,0.9042542798004981
45,171,7,223,0.20833333333333334,0.968609865470852,0.07546681020462917,0.8997699748677627
10,90,1,101,0.1,0.9900990099009901,0.08975252449034346,0.9675165454431875
2,58,1,61,0.03333333333333333,0.9836065573770492,0.0861110679077104,0.9679218778157332
2,28,9,39,0.06666666666666667,0.7692307692307693,0.08849202028866279,0.9517615675377759
14,146,4,164,0.0875,0.975609756097561,0.09135135420627892,0.9500088487118862
16,110,14,140,0.12698412698412698,0.9,0.09394286700187335,0.9385802772833147
31,91,18,140,0.2540983606557377,0.8714285714285714,0.125273688710457,0.9226549327865418
13,93,2,108,0.12264150943396226,0.9814814814814815,0.1130319995819754,0.9244937350737745
5,61,1,67,0.07575757575757576,0.9850746268656716,0.10956879611877193,0.923775966068729
5,121,5,131,0.03968253968253968,0.9618320610687023,0.11047582559722999,0.9206653237389651
12,36,2,50,0.25,0.96,0.13666630178770617,0.9479180709917124
16,84,1,101,0.16,0.9900990099009901,0.14702344464484904,0.9499879643922023
5,24,1,30,0.1724137931034483,0.9666666666666667,0.1535133969476092,0.959511773916012
8,84,4,96,0.08695652173913043,0.9583333333333334,0.1296359913880939,0.9719267399024064
13,41,1,55,0.24074074074074073,0.9818181818181818,0.1465073101462051,0.9719748399505065
0,4,59,63,0.0,0.06349206349206349,0.1356847993236943,0.840320188039991
5,194,9,208,0.02512562814070352,0.9567307692307693,0.13360524053200343,0.8395914320631434
17,206,10,233,0.07623318385650224,0.9570815450643777,0.10878140965436087,0.8391745099294831
32,116,5,153,0.21621621621621623,0.9673202614379085,0.11681229768524891,0.8359204030061856
3,60,2,65,0.047619047619047616,0.9692307692307692,0.09898447690176308,0.836286703372486
20,203,6,229,0.08968609865470852,0.9737991266375546,0.0993744164611314,0.8384961024159462
9,57,1,67,0.13636363636363635,0.9850746268656716,0.08446340155011647,0.838961308851302
4,9,2,15,0.3076923076923077,0.8666666666666667,0.12841944550616044,0.9537005378762452
19,66,2,87,0.2235294117647059,0.9770114942528736,0.15676284316673222,0.9565977843079744
2,60,3,65,0.03225806451612903,0.9538461538461539,0.15048068326096462,0.9561355855625139
31,84,28,143,0.26956521739130435,0.8041958041958042,0.15810196914312005,0.9328320916707847
122,467,5,594,0.2071307300509338,0.9915824915824916,0.1808893523476752,0.9360251948638878
0,58,1,59,0.0,0.9830508474576272,0.1680770525398597,0.9373468692667554
22,75,9,106,0.2268041237113402,0.9150943396226415,0.18099712216096028,0.9273496853748939
2,0,0,2,1.0,1.0,0.27989822106205914,0.946397304422513
1,15,1,17,0.0625,0.9411764705882353,0.25689401938138684,0.9412780153275647
11,92,2,105,0.10679611650485436,0.9809523809523809,0.2675423125226334,0.9451503334855972
12,116,22,150,0.09375,0.8533333333333334,0.2424258528953042,0.952169980505244
16,43,4,63,0.2711864406779661,0.9365079365079365,0.25157666869916595,0.9443021869231648
4,25,2,31,0.13793103448275862,0.9354838709677419,0.2712811021967029,0.9375069045674669
1,21,0,22,0.045454545454545456,1.0,0.24788184497250731,0.9492906842851726
28,64,15,107,0.30434782608695654,0.8598130841121495,0.14850296298492968,0.9292639820154796
20,69,2,91,0.2247191011235955,0.978021978021978,0.17167712028830046,0.9345276259345857
28,71,3,102,0.2828282828282828,0.9705882352941176,0.19992310598109467,0.9333021357385072
82,262,37,381,0.23837209302325582,0.9028871391076115,0.22109570006638415,0.9395495942428138
6,77,13,96,0.07228915662650602,0.8645833333333334,0.18726687828575514,0.929889586171789
4,28,1,33,0.125,0.9696969696969697,0.18471585787759184,0.9350843913665942
0,12,2,14,0.0,0.8571428571428571,0.17822235138408535,0.914676228101288
1,7,2,10,0.125,0.8,0.152601233371663,0.9061315017995524
28,185,15,228,0.13145539906103287,0.9342105263157895,0.13927784736272547,0.8998727229843826
33,107,15,155,0.2357142857142857,0.9032258064516129,0.13254727634644017,0.8902495188640247
2,18,4,24,0.1,0.8333333333333334,0.11277983448597506,0.8803132608962708
1,41,80,122,0.023809523809523808,0.3442622950819672,0.10585417265497761,0.8059816840032183
3,37,8,48,0.075,0.8333333333333334,0.09871131551212045,0.7865011645226989
9,154,24,187,0.05521472392638037,0.8716577540106952,0.10659913321588908,0.7885747212181043
10,126,2,138,0.07352941176470588,0.9855072463768116,0.09924619203941851,0.8150757564147918
13,125,3,141,0.09420289855072464,0.9787234042553191,0.09392440625223163,0.8214347389775817
4,97,2,103,0.039603960396039604,0.9805825242718447,0.06590864549248217,0.8324856986661863
45,171,6,222,0.20833333333333334,0.972972972972973,0.08138483596867264,0.8524342186147061
7,71,1,79,0.08974358974358974,0.9873417721518988,0.09080398824496778,0.9443027153389821
2,46,5,53,0.041666666666666664,0.9056603773584906,0.08604208348306301,0.9546351501997189
2,26,8,36,0.07142857142857142,0.7777777777777778,0.08835834741194745,0.9412237250235879
12,142,4,158,0.07792207792207792,0.9746835443037974,0.0889858711487149,0.9396774818703
15,91,25,131,0.14150943396226415,0.8091603053435115,0.09574394763607767,0.9154541820257561
23,81,19,123,0.22115384615384615,0.8455284552845529,0.1216796456014786,0.8961607435990002
13,85,2,100,0.1326530612244898,0.98,0.1108681781573581,0.8971646046028612
7,57,1,65,0.109375,0.9846153846153847,0.11367266533684528,0.8967751206690734
3,112,4,119,0.02608695652173913,0.9663865546218487,0.11144699245899849,0.9054502888495531
11,35,2,48,0.2391304347826087,0.9583333333333334,0.13540440150957525,0.9312439396432038
16,83,1,100,0.16161616161616163,0.99,0.14736069918015862,0.9334320047426614
6,21,1,28,0.2222222222222222,0.9642857142857143,0.15889109750300978,0.9555927774486904
6,63,9,78,0.08695652173913043,0.8846153846153846,0.1397200511580504,0.9611766244959521
14,37,1,52,0.27450980392156865,0.9807692307692307,0.15998530011477596,0.9612865146058421
0,2,59,61,0.0,0.03278688524590164,0.14436030011477596,0.8253110146959161
4,168,9,181,0.023255813953488372,0.9502762430939227,0.14395585117645443,0.823009541620498
16,170,13,199,0.08602150537634409,0.9346733668341709,0.12208314697555946,0.819629546406332
33,100,11,144,0.24812030075187969,0.9236111111111112,0.1344408811378049,0.810145419422205
1,55,7,63,0.017857142857142856,0.8888888888888888,0.10524586979993644,0.7993744443655156
23,183,6,212,0.11165048543689321,0.9716981132075472,0.10877357889961682,0.8118148341643961
1,1,65,67,0.5,0.029850746268656716,0.14098646405367846,0.6759693363785998
4,9,1,14,0.3076923076923077,0.9285714285714286,0.18494250800972242,0.803938556853675
19,48,2,69,0.2835820895522388,0.9710144927536232,0.22213197595240103,0.806901163947918
2,58,3,63,0.03333333333333333,0.9523809523809523,0.2146050942319709,0.8094308190260296
33,77,32,142,0.3,0.7746478873239436,0.22201647983884526,0.7881503584850057
125,454,11,590,0.2158894645941278,0.9813559322033898,0.2503068115155574,0.8013599361013629
0,52,1,53,0.0,0.9811320754716981,0.2343567421674298,0.8027076449962417
19,66,9,94,0.2235294117647059,0.9042553191489362,0.1948609438481021,0.9276225839791387
2,0,0,2,1.0,1.0,0.293762042749201,0.9378266656117917
1,15,1,17,0.0625,0.9411764705882353,0.2621788870988811,0.9335640910167363
7,86,2,95,0.07526881720430108,0.9789473684210527,0.2681696705090194,0.9373592933081792
12,109,21,142,0.09917355371900827,0.852112676056338,0.23948017818316342,0.9484256916985213
17,38,4,59,0.3090909090909091,0.9322033898305084,0.25279467025413216,0.941403899930967
4,24,2,30,0.14285714285714285,0.9333333333333333,0.2732028335194383,0.9345755081969146
1,21,0,22,0.045454545454545456,1.0,0.24235293245465223,0.9494956646149835
28,64,15,107,0.30434782608695654,0.8598130841121495,0.14297405046707462,0.9294689623452905
17,72,2,91,0.19101123595505617,0.978021978021978,0.16133279846065404,0.9347326062643966
26,76,3,105,0.2549019607843137,0.9714285714285714,0.1880386264229069,0.9333720620467096
84,260,37,381,0.2441860465116279,0.9028871391076115,0.20942403464222833,0.9405917971637126
5,79,13,97,0.05952380952380952,0.865979381443299,0.17676520839986695,0.9305162892973357
4,28,1,33,0.125,0.9696969696969697,0.17491791775947288,0.9354038748300825
0,12,2,14,0.0,0.8571428571428571,0.16842441126596638,0.9149957115647764
1,7,2,10,0.125,0.8,0.14280329325354404,0.9064509852630408
28,185,15,228,0.13145539906103287,0.9342105263157895,0.13429531655439783,0.900192206447871
35,104,15,154,0.2517985611510791,0.9025974025974026,0.13385197374965005,0.8903591823291326
2,18,4,24,0.1,0.8333333333333334,0.11325396710513178,0.8804229243613787
1,42,79,122,0.023255813953488372,0.3524590163934426,0.10807282488080018,0.8070628722113992
3,38,8,49,0.07317073170731707,0.8367346938775511,0.10066864369613118,0.7880682613800537
10,156,22,188,0.060240963855421686,0.8829787234042553,0.10927449567547713,0.7917590994173962
11,127,2,140,0.07971014492753623,0.9857142857142858,0.10280451637941089,0.8182897116622943
14,125,3,142,0.10071942446043165,0.9788732394366197,0.09841366286503929,0.8246700992509843
4,98,2,104,0.0392156862745098,0.9807692307692307,0.0680446807398151,0.8358375032755312
45,171,6,222,0.20833333333333334,0.972972972972973,0.08352087121600558,0.8557860232240511
7,71,1,79,0.08974358974358974,0.9873417721518988,0.09301912490030577,0.9464835597609734
2,46,5,53,0.041666666666666664,0.9056603773584906,0.08851854418021286,0.9563300859725361
2,26,8,36,0.07142857142857142,0.7777777777777778,0.09011677383351994,0.9413013794544679
13,141,4,158,0.08441558441558442,0.9746835443037974,0.09078897947466971,0.9397255592529695
16,101,14,131,0.13675213675213677,0.8931297709923665,0.09593650980205615,0.927476492332362
24,82,19,125,0.22641509433962265,0.848,0.12267928238278657,0.9085094593653291
11,87,2,100,0.11224489795918367,0.98,0.10895236304362232,0.90951332036919
6,59,1,66,0.09230769230769231,0.9848484848484849,0.10931866340992269,0.9091571364687023
3,113,4,120,0.02586206896551724,0.9666666666666667,0.10706086373832992,0.9178723206555847
11,34,2,47,0.24444444444444444,0.9574468085106383,0.13177741702631177,0.9435393250459932
16,83,1,100,0.16161616161616163,0.99,0.1428060709121085,0.9457273901454508
5,22,1,28,0.18518518518518517,0.9642857142857143,0.14972507783111544,0.9558925249016433
6,63,10,79,0.08695652173913043,0.8734177215189873,0.12980242460247368,0.9595236279757844
15,37,1,53,0.28846153846153844,0.9811320754716981,0.15497623038852434,0.9596853530431698
0,2,59,61,0.0,0.03278688524590164,0.14178941720171118,0.8236765530999436
5,167,9,181,0.029069767441860465,0.9502762430939227,0.14224765984118878,0.8213350640181231
15,175,12,202,0.07894736842105263,0.9405940594059405,0.11860522040927565,0.8189275284317378
32,100,12,144,0.24242424242424243,0.9166666666666666,0.1301492319532872,0.8084513379555471
1,55,7,63,0.017857142857142856,0.8888888888888888,0.10624522590642402,0.7976803628988579
23,182,6,211,0.11219512195121951,0.9715639810426541,0.10985074022243675,0.8117012571165245
1,1,65,67,0.5,0.029850746268656716,0.14007052044221696,0.6758039243732329
4,9,1,14,0.3076923076923077,0.9285714285714286,0.18402656439826096,0.8037731448483082
19,48,2,69,0.2835820895522388,0.9710144927536232,0.2203854675568864,0.806735751942551
1,59,3,63,0.016666666666666666,0.9523809523809523,0.21148822444911697,0.8084195937961242
33,76,32,141,0.30275229357798167,0.7730496453900709,0.2201065174710797,0.7879028764708963
125,460,5,590,0.21367521367521367,0.9915254237288136,0.248080527587947,0.8025652385908855
0,52,1,53,0.0,0.9811320754716981,0.23205265302348707,0.803932109223606
19,66,9,94,0.2235294117647059,0.9042553191489362,0.19255685470415934,0.9288470482065032
2,0,0,2,1.0,1.0,0.2914579536052582,0.9390511298391563
1,15,1,17,0.0625,0.9411764705882353,0.2598747979549384,0.9347885552441008
8,86,2,96,0.0851063829787234,0.9791666666666666,0.26965190028523217,0.9386150858563457
11,111,20,142,0.09016393442622951,0.8591549295774648,0.23928213469212478,0.9509158407402591
17,38,4,59,0.3090909090909091,0.9322033898305084,0.25291294832293837,0.9424412644690726
4,24,2,30,0.14285714285714285,0.9333333333333333,0.2733211115882445,0.9356128727350205
1,23,0,24,0.041666666666666664,1.0,0.17212281563493528,0.9494956646149835
27,74,16,117,0.26732673267326734,0.8632478632478633,0.13888377744540206,0.9299596450789639
22,86,2,110,0.2037037037037037,0.9818181818181818,0.15905573511735974,0.9357656038260992
23,100,3,126,0.18699186991869918,0.9761904761904762,0.17189923387134862,0.9350853317172556
87,295,37,419,0.22774869109947643,0.9116945107398569,0.1909364484603627,0.9435632627817222
7,85,13,105,0.07608695652173914,0.8761904761904762,0.1630650935809017,0.9349464827363708
4,35,1,40,0.10256410256410256,0.975,0.15801267473537942,0.9405916440266934
0,12,2,14,0.0,0.8571428571428571,0.15206029378299846,0.9201834807613871
0,14,2,16,0.0,0.875,0.11387076054396027,0.9218623574402639
30,223,15,268,0.11857707509881422,0.9440298507462687,0.10170981360040464,0.9164640244299905
34,122,15,171,0.21794871794871795,0.9122807017543859,0.10613222046183589,0.9073340566534062
1,21,4,26,0.045454545454545456,0.8461538461538461,0.08009019965541718,0.8979711045696904
2,39,85,126,0.04878048780487805,0.3253968253968254,0.07618927555300845,0.8192862973134546
4,40,8,52,0.09090909090909091,0.8461538461538461,0.07452427388800678,0.8008797039068611
12,167,25,204,0.0670391061452514,0.8774509803921569,0.08410128905161414,0.803780864371047
11,152,2,165,0.06748466257668712,0.9878787878787879,0.093741955133998,0.819906405496588
12,134,4,150,0.0821917808219178,0.9733333333333334,0.08854405595158422,0.8240926172947401
3,112,2,117,0.02608695652173913,0.9829059829059829,0.06113523289058725,0.8341819431735397
45,171,6,222,0.20833333333333334,0.972972972972973,0.08440363115898553,0.8522989612905577
10,90,1,101,0.1,0.9900990099009901,0.09172070432971723,0.9472564162197241
4,52,5,61,0.07142857142857142,0.9180327868852459,0.08893777297535731,0.9575248363242099
2,28,9,39,0.06666666666666667,0.7692307692307693,0.08888456733555948,0.9420648061582974
16,143,4,163,0.10062893081761007,0.9754601226993865,0.09361946279854848,0.9402907111326686
14,112,14,140,0.1111111111111111,0.9,0.09775079569700466,0.9298145206564782
25,95,20,140,0.20833333333333334,0.8571428571428571,0.12378599238437525,0.9118483598331745
12,94,2,108,0.11320754716981132,0.9814814814814815,0.11019659436101499,0.9130638610486758
6,59,2,67,0.09230769230769231,0.9701492537313433,0.10909769326211387,0.9102138958815832
4,124,4,132,0.03125,0.9696969696969697,0.10335789734374654,0.9175944934261152
12,36,2,50,0.25,0.96,0.12954837353422272,0.9448472406788625
15,85,1,101,0.15,0.9900990099009901,0.13660138341742128,0.9469385102790915
5,24,1,30,0.1724137931034483,0.9666666666666667,0.1453589094163266,0.956462319802901
10,78,8,96,0.11363636363636363,0.9166666666666666,0.13183077088818806,0.9649657211634454
15,39,1,55,0.2777777777777778,0.9818181818181818,0.15534080383218327,0.9650138212115452
0,4,59,63,0.0,0.06349206349206349,0.1421539906453701,0.8354913654630768
4,195,9,208,0.020100502512562814,0.9567307692307693,0.14056120529002192,0.8336390511107625
17,204,12,233,0.07692307692307693,0.9484978540772532,0.11583593056474718,0.831995887407513
32,107,12,151,0.2302158273381295,0.9205298013245033,0.12729533447019425,0.8220574290394433
4,54,7,65,0.06896551724137931,0.8923076923076924,0.11251700934704155,0.8114347184167328
22,201,6,229,0.09865470852017937,0.9737991266375546,0.11037677290187238,0.8195964984125739
1,0,66,67,1.0,0.014925373134328358,0.21355137607647554,0.6814689543148805
4,9,1,14,0.3076923076923077,0.9285714285714286,0.2575074200325195,0.8050517207547898
21,64,2,87,0.24705882352941178,0.9770114942528736,0.28993003732064077,0.807948967186519
1,61,3,65,0.016129032258064516,0.9538461538461539,0.28124517379706754,0.8087130100106477
29,81,33,143,0.2636363636363636,0.7692307692307693,0.2860195361253867,0.7870988625686858
129,460,5,594,0.21901528013582344,0.9915824915824916,0.30745521653887875,0.8012809767507998
0,58,1,59,0.0,0.9830508474576272,0.2933616867502817,0.8026026511536674
19,78,9,106,0.1958762886597938,0.9150943396226415,0.17848687084453796,0.931198217794855
2,0,0,2,1.0,1.0,0.27738796974563684,0.941402299427508
1,15,1,17,0.0625,0.9411764705882353,0.2510224235271495,0.9362830103325598
7,96,2,105,0.06796116504854369,0.9809523809523809,0.2584270139257893,0.9401553284905921
12,115,22,149,0.09448818897637795,0.8523489932885906,0.23426298897436282,0.9520293604988523
17,42,4,63,0.288135593220339,0.9365079365079365,0.2441373194150079,0.9441615669167731
4,25,2,31,0.13793103448275862,0.9354838709677419,0.26384175291254486,0.9373662845610752
1,23,0,24,0.041666666666666664,1.0,0.24178807782000195,0.9504544373858368
27,74,16,117,0.26732673267326734,0.8632478632478633,0.1371204682018973,0.9309184178498173
21,87,2,110,0.19444444444444445,0.9818181818181818,0.15596967455110364,0.9367243765969525
24,99,3,126,0.1951219512195122,0.9761904761904762,0.17274853859494518,0.9360441044881089
87,295,37,419,0.22774869109947643,0.9116945107398569,0.19077513732344184,0.9435632627817222
6,86,13,105,0.06521739130434782,0.8761904761904762,0.16135098741292492,0.9349464827363708
4,35,1,40,0.10256410256410256,0.975,0.15629856856740262,0.9405916440266934
0,12,2,14,0.0,0.8571428571428571,0.15034618761502166,0.9201834807613872
0,14,2,16,0.0,0.875,0.11215665437598347,0.9218623574402639
30,223,15,268,0.11857707509881422,0.9440298507462687,0.10131845875517917,0.9164640244299906
35,121,15,171,0.22435897435897437,0.9122807017543859,0.1054951763465309,0.9073340566534062
1,21,4,26,0.045454545454545456,0.8461538461538461,0.0794531555401122,0.8979711045696905
2,42,82,126,0.045454545454545456,0.3492063492063492,0.07662989184728329,0.8226876578576723
4,40,8,52,0.09090909090909091,0.8461538461538461,0.07496489018228161,0.8042810644510789
13,166,25,204,0.07262569832402235,0.8774509803921569,0.08533998994285623,0.8071822249152645
11,152,2,165,0.06748466257668712,0.9878787878787879,0.0949806560252401,0.8233077660408057
15,131,4,150,0.10273972602739725,0.9733333333333334,0.09271817758646626,0.8274939778389577
4,111,2,117,0.034782608695652174,0.9829059829059829,0.06563583963456308,0.8375833037177574
45,171,6,222,0.20833333333333334,0.972972972972973,0.08890423790296136,0.8557003218347755
10,90,1,101,0.1,0.9900990099009901,0.09669644569516915,0.9472564162197242
4,52,5,61,0.07142857142857142,0.9180327868852459,0.09391351434080922,0.9575248363242098
1,29,9,39,0.03333333333333333,0.7692307692307693,0.08830031934213936,0.9420648061582975
16,143,4,163,0.10062893081761007,0.9754601226993865,0.09303521480512836,0.9402907111326685
14,112,14,140,0.1111111111111111,0.9,0.09423112695994462,0.9298145206564782
25,96,19,140,0.2066115702479339,0.8642857142857143,0.11877812146741343,0.9128687679964399
12,94,2,108,0.11320754716981132,0.9814814814814815,0.10518872344405314,0.9140842692119409
7,58,2,67,0.1076923076923077,0.9701492537313433,0.10628762454295425,0.9112343040448486
2,125,5,132,0.015748031496062992,0.9621212121212122,0.09833326169545305,0.9175326505071295
12,37,1,50,0.24489795918367346,0.98,0.12855677967407306,0.9476425406170197
16,84,1,101,0.16,0.9900990099009901,0.13703836098584304,0.9497338102172487
5,24,1,30,0.1724137931034483,0.9666666666666667,0.14579588698474838,0.9592576197410582
8,80,8,96,0.09090909090909091,0.9166666666666666,0.12926696136491364,0.9667406129383371
17,37,1,55,0.3148148148148148,0.9818181818181818,0.15806799959991416,0.9667887129864371
0,4,59,63,0.0,0.06349206349206349,0.14268338421529878,0.8372662572379685
4,195,9,208,0.020100502512562814,0.9567307692307693,0.14330516578908448,0.8364961939679053
17,204,12,233,0.07692307692307693,0.9484978540772532,0.11930875403757067,0.831995887407513
30,108,13,151,0.21739130434782608,0.9139072847682119,0.12750751180154582,0.8211113552456873
3,55,7,65,0.05172413793103448,0.8923076923076924,0.110266132491201,0.8104886446229769
23,200,6,229,0.1031390134529148,0.9737991266375546,0.11201326428317583,0.818650424618818
1,0,66,67,1.0,0.014925373134328358,0.2098968621667737,0.6805228805211246
4,9,1,14,0.3076923076923077,0.9285714285714286,0.2538529061228177,0.8041056469610339
21,64,2,87,0.24705882352941178,0.9770114942528736,0.2862755234109389,0.8070028933927631
1,61,3,65,0.016129032258064516,0.9538461538461539,0.27759065988736575,0.8077669362168918
30,81,32,143,0.2702702702702703,0.7762237762237763,0.2851447978762863,0.7880978635676866
125,464,5,594,0.21222410865874364,0.9915824915824916,0.3080733651231019,0.8022799777498008
0,58,1,59,0.0,0.9830508474576272,0.2933392203441141,0.8036016521526683
20,77,9,106,0.20618556701030927,0.9150943396226415,0.179937158488444,0.932197218793856
1,1,0,2,0.5,1.0,0.20740968596097148,0.9424013004265089
1,15,1,17,0.0625,0.9411764705882353,0.18104413974248407,0.9372820113315606
10,93,2,105,0.0970873786407767,0.9809523809523809,0.19260961779715724,0.9411543294895931
12,115,22,149,0.09448818897637795,0.8523489932885906,0.16749789189802974,0.9520293604988523
16,43,4,63,0.2711864406779661,0.9365079365079365,0.1759210821864901,0.944161566916773
4,25,2,31,0.13793103448275862,0.9354838709677419,0.19562551568402706,0.9373662845610752
2,22,0,24,0.08333333333333333,1.0,0.24801134989582257,0.9504544373858368
