date,total,pct_yes,pct_reporting,roll_avg,roll_reporting
2021-10-08,6216,0.2094900570978539,0.8170849420849421,21.28644313923949,81.5727119494972
2021-10-09,6217,0.20473372781065088,0.8155058709988741,21.298288460612596,81.57790639109822
2021-10-10,6214,0.20521429982223977,0.8147730930157708,21.3265043687416,81.58352306261882
2021-10-11,5638,0.22811613184894128,0.8125221709826179,21.328523878700217,81.60872011344131
2021-10-12,5638,0.23003055434308162,0.8126995388435615,21.389774555129854,81.68325762793994
2021-10-13,6217,0.2157246235087033,0.8224223902203636,21.452624026153195,81.6197135645439
2021-10-14,6220,0.2186761229314421,0.8160771704180064,21.599793105184467,81.58693109377337
2021-10-15,6221,0.21028774142688214,0.815624497669185,21.611188595599156,81.56606760211972
2021-10-16,6221,0.2057199211045365,0.8149815142260087,21.625277071226094,81.55857679107878
2021-10-17,6219,0.20512820512820512,0.8152436082971539,21.6240471470256,81.56529843795568
2021-10-18,5644,0.22528433945756782,0.8100637845499645,21.58359297000598,81.53017863177492
2021-10-19,5638,0.22920315236427322,0.8102163887903512,21.571772941737287,81.4947050595862
2021-10-20,6214,0.2140242727798112,0.8353717412294818,21.54748221703883,81.67969578828789
2021-10-21,6219,0.21029874213836477,0.8181379643029426,21.427805348566295,81.70913570092982
2021-10-22,6220,0.21682720660507177,0.8178456591639871,21.52122627968329,81.74086657942699
2021-10-23,6220,0.2103299293008641,0.8186495176848875,21.58708353963083,81.79326662883956
2021-10-24,6219,0.20906949352179033,0.8191027496382055,21.643387659539187,81.848397219426
2021-10-25,5652,0.22891304347826086,0.8138711960368011,21.69522628840623,81.90278881209511
2021-10-26,5643,0.23050108932461874,0.8133971291866029,21.713768244982596,81.94822796061298
2021-10-27,6212,0.21265036864571207,0.8296844816484225,21.694141043066892,81.86698139516928
2021-10-28,6219,0.21121788585997253,0.8199067374175912,21.707271667661292,81.8922495825214
2021-10-29,6219,0.2107843137254902,0.8200675349734684,21.62094462652441,81.923990665514
2021-10-30,6219,0.21080654703214355,0.8154044058530311,21.627753451256975,81.8776319250589
2021-10-31,6218,0.21037066246056782,0.8156963653908009,21.646341578953795,81.82896929295312
2021-11-01,5643,0.2254259501965924,0.8112706007442849,21.596525960644247,81.79181793163146
2021-11-02,5644,0.22594050743657043,0.8100637845499645,21.531374790814986,81.74419872253662
2021-11-03,6214,0.20679611650485438,0.8287737367235275,21.44774261737416,81.73118808075242
2021-11-04,6216,0.20707964601769913,0.818050193050193,21.388624905341683,81.70466601836101
2021-11-05,6216,0.2070935960591133,0.8164414414414415,21.335900367250584,81.6528646821892
2021-11-06,6217,0.2027267338470658,0.8140582274408878,21.220474464606617,81.63363356201572
2021-11-07,6216,0.19912905779889153,0.8127413127413128,21.059880112296955,81.59141852416589
2021-11-08,5643,0.22032413491020586,0.809144072301967,20.986997036777147,81.5610395464185
2021-11-09,5639,0.22521339461588968,0.8102500443341017,20.97660971076742,81.56370040047759
2021-11-10,6213,0.20999806987068134,0.8338966682761951,21.022351901707808,81.63688513694429
2021-11-11,6214,0.20792274339771383,0.8165432893466367,21.034396149993732,81.61535794117918
2021-11-12,6214,0.20876085240726125,0.815577727711619,21.05821409782442,81.60301917361029
2021-11-13,6217,0.20655608214849921,0.81454077529355,21.11291907355918,81.60991271436261
2021-11-14,6218,0.19992105782514308,0.8148922483113541,21.124233359648485,81.6406403653632
2021-11-15,5646,0.22105493543444954,0.8092454835281615,21.134673367137683,81.64208909716598
2021-11-16,5649,0.22758018765001092,0.8112940343423615,21.16848469619656,81.65700324014111
2021-11-17,6216,0.20923493044822256,0.8326898326898327,21.157582704447147,81.6397627317645
2021-11-18,6220,0.2134410721324399,0.8157556270096463,21.236415972086093,81.62851041266464
2021-11-19,6221,0.2154968454258675,0.8153030059475969,21.332644443780467,81.62458581603576
2021-11-20,6222,0.20898476152780526,0.8121182899389264,21.367339863484837,81.58997888239828
2021-11-21,6223,0.20852329038652131,0.8107022336493652,21.490228900075955,81.53012153008416
2021-11-22,5650,0.2317765168048887,0.8109734513274336,21.643394348225087,81.55480678435947
2021-11-23,5651,0.2331877729257642,0.8104760219430189,21.723502709307276,81.5431208929403
2021-11-24,6130,0.2170122069366402,0.8419249592169658,21.834606659141816,81.67505127189933
